1.365 s |  Acceleration:  0.00062 m/s^2 | Velocity:  1.60728 m/s
1.366 s |  Acceleration:  0.00061 m/s^2 | Velocity:  1.60729 m/s
1.367 s |  Acceleration:  0.00061 m/s^2 | Velocity:  1.60729 m/s
1.368 s |  Acceleration:  0.0006 m/s^2 | Velocity:  1.60729 m/s
1.369 s |  Acceleration:  0.0006 m/s^2 | Velocity:  1.60729 m/s
1.37 s |  Acceleration:  0.00059 m/s^2 | Velocity:  1.60729 m/s
1.371 s |  Acceleration:  0.00059 m/s^2 | Velocity:  1.60729 m/s
1.372 s |  Acceleration:  0.00058 m/s^2 | Velocity:  1.60729 m/s
1.373 s |  Acceleration:  0.00058 m/s^2 | Velocity:  1.60729 m/s
1.374 s |  Acceleration:  0.00058 m/s^2 | Velocity:  1.60729 m/s
1.375 s |  Acceleration:  0.00057 m/s^2 | Velocity:  1.60729 m/s
1.376 s |  Acceleration:  0.00057 m/s^2 | Velocity:  1.60729 m/s
1.377 s |  Acceleration:  0.00056 m/s^2 | Velocity:  1.60729 m/s
1.378 s |  Acceleration:  0.00056 m/s^2 | Velocity:  1.60729 m/s
1.379 s |  Acceleration:  0.00055 m/s^2 | Velocity:  1.60729 m/s
1.38 s |  Acceleration:  0.00055 m/s^2 | Velocity:  1.60729 m/s
1.381 s |  Acceleration:  0.00055 m/s^2 | Velocity:  1.60729 m/s
1.382 s |  Acceleration:  0.00054 m/s^2 | Velocity:  1.60729 m/s
1.383 s |  Acceleration:  0.00054 m/s^2 | Velocity:  1.6073 m/s
1.384 s |  Acceleration:  0.00053 m/s^2 | Velocity:  1.6073 m/s
1.385 s |  Acceleration:  0.00053 m/s^2 | Velocity:  1.6073 m/s
1.386 s |  Acceleration:  0.00052 m/s^2 | Velocity:  1.6073 m/s
1.387 s |  Acceleration:  0.00052 m/s^2 | Velocity:  1.6073 m/s
1.388 s |  Acceleration:  0.00052 m/s^2 | Velocity:  1.6073 m/s
1.389 s |  Acceleration:  0.00051 m/s^2 | Velocity:  1.6073 m/s
1.39 s |  Acceleration:  0.00051 m/s^2 | Velocity:  1.6073 m/s
1.391 s |  Acceleration:  0.0005 m/s^2 | Velocity:  1.6073 m/s
1.392 s |  Acceleration:  0.0005 m/s^2 | Velocity:  1.6073 m/s
1.393 s |  Acceleration:  0.0005 m/s^2 | Velocity:  1.6073 m/s
1.394 s |  Acceleration:  0.00049 m/s^2 | Velocity:  1.6073 m/s
1.395 s |  Acceleration:  0.00049 m/s^2 | Velocity:  1.6073 m/s
1.396 s |  Acceleration:  0.00049 m/s^2 | Velocity:  1.6073 m/s
1.397 s |  Acceleration:  0.00048 m/s^2 | Velocity:  1.6073 m/s
1.398 s |  Acceleration:  0.00048 m/s^2 | Velocity:  1.6073 m/s
1.399 s |  Acceleration:  0.00047 m/s^2 | Velocity:  1.6073 m/s
1.4 s |  Acceleration:  0.00047 m/s^2 | Velocity:  1.6073 m/s
1.401 s |  Acceleration:  0.00047 m/s^2 | Velocity:  1.6073 m/s
1.402 s |  Acceleration:  0.00046 m/s^2 | Velocity:  1.6073 m/s
1.403 s |  Acceleration:  0.00046 m/s^2 | Velocity:  1.60731 m/s
1.404 s |  Acceleration:  0.00046 m/s^2 | Velocity:  1.60731 m/s
1.405 s |  Acceleration:  0.00045 m/s^2 | Velocity:  1.60731 m/s
1.406 s |  Acceleration:  0.00045 m/s^2 | Velocity:  1.60731 m/s
1.407 s |  Acceleration:  0.00045 m/s^2 | Velocity:  1.60731 m/s
1.408 s |  Acceleration:  0.00044 m/s^2 | Velocity:  1.60731 m/s
1.409 s |  Acceleration:  0.00044 m/s^2 | Velocity:  1.60731 m/s
1.41 s |  Acceleration:  0.00044 m/s^2 | Velocity:  1.60731 m/s
1.411 s |  Acceleration:  0.00043 m/s^2 | Velocity:  1.60731 m/s
1.412 s |  Acceleration:  0.00043 m/s^2 | Velocity:  1.60731 m/s
1.413 s |  Acceleration:  0.00043 m/s^2 | Velocity:  1.60731 m/s
1.414 s |  Acceleration:  0.00042 m/s^2 | Velocity:  1.60731 m/s
1.415 s |  Acceleration:  0.00042 m/s^2 | Velocity:  1.60731 m/s
1.416 s |  Acceleration:  0.00042 m/s^2 | Velocity:  1.60731 m/s
1.417 s |  Acceleration:  0.00041 m/s^2 | Velocity:  1.60731 m/s
1.418 s |  Acceleration:  0.00041 m/s^2 | Velocity:  1.60731 m/s
1.419 s |  Acceleration:  0.00041 m/s^2 | Velocity:  1.60731 m/s
1.42 s |  Acceleration:  0.0004 m/s^2 | Velocity:  1.60731 m/s
1.421 s |  Acceleration:  0.0004 m/s^2 | Velocity:  1.60731 m/s
1.422 s |  Acceleration:  0.0004 m/s^2 | Velocity:  1.60731 m/s
1.423 s |  Acceleration:  0.00039 m/s^2 | Velocity:  1.60731 m/s
1.424 s |  Acceleration:  0.00039 m/s^2 | Velocity:  1.60731 m/s
1.425 s |  Acceleration:  0.00039 m/s^2 | Velocity:  1.60731 m/s
1.426 s |  Acceleration:  0.00038 m/s^2 | Velocity:  1.60731 m/s
1.427 s |  Acceleration:  0.00038 m/s^2 | Velocity:  1.60732 m/s
1.428 s |  Acceleration:  0.00038 m/s^2 | Velocity:  1.60732 m/s
1.429 s |  Acceleration:  0.00038 m/s^2 | Velocity:  1.60732 m/s
1.43 s |  Acceleration:  0.00037 m/s^2 | Velocity:  1.60732 m/s
1.431 s |  Acceleration:  0.00037 m/s^2 | Velocity:  1.60732 m/s
1.432 s |  Acceleration:  0.00037 m/s^2 | Velocity:  1.60732 m/s
1.433 s |  Acceleration:  0.00036 m/s^2 | Velocity:  1.60732 m/s
1.434 s |  Acceleration:  0.00036 m/s^2 | Velocity:  1.60732 m/s
1.435 s |  Acceleration:  0.00036 m/s^2 | Velocity:  1.60732 m/s
1.436 s |  Acceleration:  0.00036 m/s^2 | Velocity:  1.60732 m/s
1.437 s |  Acceleration:  0.00035 m/s^2 | Velocity:  1.60732 m/s
1.438 s |  Acceleration:  0.00035 m/s^2 | Velocity:  1.60732 m/s
1.439 s |  Acceleration:  0.00035 m/s^2 | Velocity:  1.60732 m/s
1.44 s |  Acceleration:  0.00034 m/s^2 | Velocity:  1.60732 m/s
1.441 s |  Acceleration:  0.00034 m/s^2 | Velocity:  1.60732 m/s
1.442 s |  Acceleration:  0.00034 m/s^2 | Velocity:  1.60732 m/s
1.443 s |  Acceleration:  0.00034 m/s^2 | Velocity:  1.60732 m/s
1.444 s |  Acceleration:  0.00033 m/s^2 | Velocity:  1.60732 m/s
1.445 s |  Acceleration:  0.00033 m/s^2 | Velocity:  1.60732 m/s
1.446 s |  Acceleration:  0.00033 m/s^2 | Velocity:  1.60732 m/s
1.447 s |  Acceleration:  0.00033 m/s^2 | Velocity:  1.60732 m/s
1.448 s |  Acceleration:  0.00032 m/s^2 | Velocity:  1.60732 m/s
1.449 s |  Acceleration:  0.00032 m/s^2 | Velocity:  1.60732 m/s
1.45 s |  Acceleration:  0.00032 m/s^2 | Velocity:  1.60732 m/s
1.451 s |  Acceleration:  0.00032 m/s^2 | Velocity:  1.60732 m/s
1.452 s |  Acceleration:  0.00031 m/s^2 | Velocity:  1.60732 m/s
1.453 s |  Acceleration:  0.00031 m/s^2 | Velocity:  1.60732 m/s
1.454 s |  Acceleration:  0.00031 m/s^2 | Velocity:  1.60732 m/s
1.455 s |  Acceleration:  0.00031 m/s^2 | Velocity:  1.60732 m/s
1.456 s |  Acceleration:  0.0003 m/s^2 | Velocity:  1.60733 m/s
1.457 s |  Acceleration:  0.0003 m/s^2 | Velocity:  1.60733 m/s
1.458 s |  Acceleration:  0.0003 m/s^2 | Velocity:  1.60733 m/s
1.459 s |  Acceleration:  0.0003 m/s^2 | Velocity:  1.60733 m/s
1.46 s |  Acceleration:  0.00029 m/s^2 | Velocity:  1.60733 m/s
1.461 s |  Acceleration:  0.00029 m/s^2 | Velocity:  1.60733 m/s
1.462 s |  Acceleration:  0.00029 m/s^2 | Velocity:  1.60733 m/s
1.463 s |  Acceleration:  0.00029 m/s^2 | Velocity:  1.60733 m/s
1.464 s |  Acceleration:  0.00029 m/s^2 | Velocity:  1.60733 m/s
1.465 s |  Acceleration:  0.00028 m/s^2 | Velocity:  1.60733 m/s
1.466 s |  Acceleration:  0.00028 m/s^2 | Velocity:  1.60733 m/s
1.467 s |  Acceleration:  0.00028 m/s^2 | Velocity:  1.60733 m/s
1.468 s |  Acceleration:  0.00028 m/s^2 | Velocity:  1.60733 m/s
1.469 s |  Acceleration:  0.00028 m/s^2 | Velocity:  1.60733 m/s
1.47 s |  Acceleration:  0.00027 m/s^2 | Velocity:  1.60733 m/s
1.471 s |  Acceleration:  0.00027 m/s^2 | Velocity:  1.60733 m/s
1.472 s |  Acceleration:  0.00027 m/s^2 | Velocity:  1.60733 m/s
1.473 s |  Acceleration:  0.00027 m/s^2 | Velocity:  1.60733 m/s
1.474 s |  Acceleration:  0.00026 m/s^2 | Velocity:  1.60733 m/s
1.475 s |  Acceleration:  0.00026 m/s^2 | Velocity:  1.60733 m/s
1.476 s |  Acceleration:  0.00026 m/s^2 | Velocity:  1.60733 m/s
1.477 s |  Acceleration:  0.00026 m/s^2 | Velocity:  1.60733 m/s
1.478 s |  Acceleration:  0.00026 m/s^2 | Velocity:  1.60733 m/s
1.479 s |  Acceleration:  0.00025 m/s^2 | Velocity:  1.60733 m/s
1.48 s |  Acceleration:  0.00025 m/s^2 | Velocity:  1.60733 m/s
1.481 s |  Acceleration:  0.00025 m/s^2 | Velocity:  1.60733 m/s
1.482 s |  Acceleration:  0.00025 m/s^2 | Velocity:  1.60733 m/s
1.483 s |  Acceleration:  0.00025 m/s^2 | Velocity:  1.60733 m/s
1.484 s |  Acceleration:  0.00024 m/s^2 | Velocity:  1.60733 m/s
1.485 s |  Acceleration:  0.00024 m/s^2 | Velocity:  1.60733 m/s
1.486 s |  Acceleration:  0.00024 m/s^2 | Velocity:  1.60733 m/s
1.487 s |  Acceleration:  0.00024 m/s^2 | Velocity:  1.60733 m/s
1.488 s |  Acceleration:  0.00024 m/s^2 | Velocity:  1.60733 m/s
1.489 s |  Acceleration:  0.00024 m/s^2 | Velocity:  1.60733 m/s
1.49 s |  Acceleration:  0.00023 m/s^2 | Velocity:  1.60733 m/s
1.491 s |  Acceleration:  0.00023 m/s^2 | Velocity:  1.60733 m/s
1.492 s |  Acceleration:  0.00023 m/s^2 | Velocity:  1.60733 m/s
1.493 s |  Acceleration:  0.00023 m/s^2 | Velocity:  1.60733 m/s
1.494 s |  Acceleration:  0.00023 m/s^2 | Velocity:  1.60734 m/s
1.495 s |  Acceleration:  0.00022 m/s^2 | Velocity:  1.60734 m/s
1.496 s |  Acceleration:  0.00022 m/s^2 | Velocity:  1.60734 m/s
1.497 s |  Acceleration:  0.00022 m/s^2 | Velocity:  1.60734 m/s
1.498 s |  Acceleration:  0.00022 m/s^2 | Velocity:  1.60734 m/s
1.499 s |  Acceleration:  0.00022 m/s^2 | Velocity:  1.60734 m/s
1.5 s |  Acceleration:  0.00022 m/s^2 | Velocity:  1.60734 m/s
